Codice;Descrizione1;BarCode;IDFamiglia;Famiglia;IDGruppo;Gruppo;Esistenza;Scarto;EsistenzaNetta;Esercizio;Listino 1;Listino2;ListinoLM
000000000251035;VINO GRUENER VELTLINER DOC CL.75 ABBAZIA DI NOVACELLA;8025300004000;15;VINO ROSSO;009;VINI;10,000;2;8,000;2021;10,77500;11,85500;8,10000
000000000251125;CHAMPAGNE BOLLINGER MAGNUM CL.150 C/ASTUCCIO XXX;3052853075954;00116;CHAMPAGNE;033;BOLLICINE;5,000;0;5,000;2021;128,80500;141,69500;92,00000
000000000251288;VINO DOC ETNA BIANCO PUDDARA ERSE 2018 CL.75 13° TENUTA DI FESSINA;8053908220058;14;VINO BIANCO;009;VINI;6,000;0;6,000;2021;27,66500;30,43500;20,80000
000000000251301;WHISKY JAPANESE THE KURAYOSHI 12 YEARS 43° CL.70 MATSUI;4954621000993;9;WHISKY;032;DISTILLATI;3,000;0;3,000;2021;143,63500;158,00500;95,75400
000000000251356;VINO MONTEFALCO ROSSO ZIGGURAT DOC BIOLOGICO 2018 14° CL.75 TENUTE LUNELLI;8007355005904;15;VINO ROSSO;009;VINI;24,000;0;24,000;2021;12,32500;13,56500;8,80000
000000000251567;BIRRA FLEA INDIA PALE ALE ECLISSE LATTINA CL.33 ///;8056732800915;18;BIRRA SPECIALE/ARTIGIANALE;014;BIRRE;111,000;0;111,000;2021;2,45500;2,70500;1,40000
000000000251584;VINO KERNER 2020 CL.75 14° EISACKTAL VALLE ISARCO KELLEREI;8013774011006;14;VINO BIANCO;009;VINI;31,000;0;31,000;2021;9,84500;10,83500;7,40000
000000000251585;VINO PINOT GRIGIO 2020 13,5° CL.75 EISACKTAL VALLE ISARCO KELLEREI;8013774060004;14;VINO BIANCO;009;VINI;18,000;0;18,000;2021;8,25500;9,08500;6,20000
000000000251588;VINO SYLVANER 2020 CL.75 EISACKTAL VALLE ISARCO KELLEREI;8013774010009;14;VINO BIANCO;009;VINI;11,000;0;11,000;2021;8,25500;9,08500;6,20000
000000000251680;VINO SICILIA DOC ROSATO LUMERA CL.75 12,5° 2020 DONNAFUGATA;8000852003138;97;VINO ROSATO;009;VINI;0,000;2;-2,000;2021;8,65500;9,52500;6,50700
000000000251682;VINO COLLEVENTANO MONTEPULCIANO 2017 CL.75 13.5° SAVINI;8024526000025;15;VINO ROSSO;009;VINI;14,000;2;12,000;2021;7,70500;8,48500;4,40000
000000000251686;MARZADRO GRAPPA AROMATICA GEWURZTRAMINER E MOSCATO 41° CL.70;8004009004894;5;GRAPPA;032;DISTILLATI;2,000;0;2,000;2021;22,41500;24,66500;14,94000
000000000251701;VINO ROSE' TAMBE' CL.75 13° CAPICHERA;8032568670267;97;VINO ROSATO;009;VINI;10,000;0;10,000;2021;13,97500;15,37500;10,50000
000000000251734;VINO MOSCATO D'ASTI VIGNA SENZA NOME DOCG 2020 CL.75 5,5° BRAIDA;8024384024706;14;VINO BIANCO;009;VINI;12,000;2;10,000;2021;8,25500;9,08500;6,20000
000000000251747;VINO MULLER THURGAU DOC ALTO ADIGE 2020 CL.75 12,5° TRAMIN;8013365067009;14;VINO BIANCO;009;VINI;24,000;0;24,000;2021;9,18500;10,10500;6,90000
000000000251748;VINO PINOT GRIGIO ALTO ADIGE 2020 CL.75 13° TRAMIN;8013365347002;14;VINO BIANCO;009;VINI;10,000;2;8,000;2021;9,18500;10,10500;6,90000
000000000251752;VINO SAUVIGNON PEPI ALTO ADIGE 2020 CL.75 13,5° TRAMIN;8013365587002;14;VINO BIANCO;009;VINI;17,000;2;15,000;2021;12,24500;13,47500;9,20000
000000000251753;VINO GEWURZTRAMINER SELIDA ALTO ADIGE 2020 CL.75 14° TRAMIN;8013365527008;14;VINO BIANCO;009;VINI;12,000;2;10,000;2021;11,70500;12,88500;8,80000
000000000251782;CHAMPAGNE BRUT POL ROGER WINSTON CHURCHILL CL.75 12,5° C/ASTUCCIO;3260923020128;00116;CHAMPAGNE;033;BOLLICINE;2,000;0;2,000;2021;240,00500;264,01500;160,00000
000000000251793;VINO CERASUOLO D'ABRUZZO PETTIROSCE 2020 CL.75 13,5° ORSOGNA ///;8032692480220;97;VINO ROSATO;009;VINI;25,000;2;23,000;2021;7,95500;8,75500;5,97800
000000000251814;MEZCAL DEL MAGUEY VIDA 42° CL.70;618397200929;00113;MEZCAL/PISCO/CACHACA;032;DISTILLATI;5,000;0;5,000;2021;32,74500;36,02500;24,61700
000000000251875;GIN SLOE SIPSMITH LONDON CL.50 29°;5060204340062;11;GIN;032;DISTILLATI;0,000;0;0,000;2021;26,81500;29,50500;17,87000
000000000251878;VODKA NEMIROFF DE LUXE 40° LT.1;4820181424947;7;VODKA;032;DISTILLATI;7,000;0;7,000;2021;11,71500;12,89500;7,80500
000000000251883;VINO SANGIOVESE IGT COLLEVARA BACK TO BASIC 2018 CL.75 13,5° SANTA BARBARA;8003678800035;15;VINO ROSSO;009;VINI;12,000;2;10,000;2021;10,18500;11,20500;7,65000
000000000251885;VINO METODO CLASSICO BRUT CL.75 12,5° SANTA BARBARA;8003678400204;16;BOLLICINE;009;VINI;10,000;0;10,000;2021;14,96500;16,46500;11,25000
000000000251911;RUM DON PAPA SMALL BATCH MT.KANLAON CL.70 40° C/ASTUCCIO ///;4809015157114;8;RUM;032;DISTILLATI;18,000;2;16,000;2021;33,62500;36,99500;22,41000
000000000251912;RUM DON PAPA SMALL BATCH PHILIPPINES CL.70 40° C/ASTUCCIO ///;4809015157459;8;RUM;032;DISTILLATI;17,000;2;15,000;2021;33,62500;36,99500;22,41000
000000000251948;VINO TRENTO DOC EXTRA BRUT CL.75 12,5° ROTALIAN4;8013359007509;00117;TRENTO DOC;033;BOLLICINE;10,000;0;10,000;2021;15,56500;17,12500;11,70000
000000000251982;SILENT POOL CITRUS 43° CL.70 (FRANCOLI);5060411480612;11;GIN;032;DISTILLATI;8,000;0;8,000;2021;45,18500;49,70500;30,11800
000000000251984;GIN ORIGINARIO PEPERONCINO ROSSO DI CALABRIA 40° LT.1;8034141060939;11;GIN;032;DISTILLATI;12,000;0;12,000;2021;22,41500;24,66500;14,94000
000000000251986;VODKA MONT BLANC 40° LT.1;8436562150020;7;VODKA;032;DISTILLATI;0,000;0;0,000;2021;46,79500;51,48500;31,19000
000000000251991;VINO SANGIOVESE ROSSO SONO ROMAGNA 2020 CL.75 13° TRE MONTI;8003387010251;15;VINO ROSSO;009;VINI;18,000;2;16,000;2021;6,29500;6,93500;4,19500
000000000251995;VINO SANGIOVESE SUPERIORE CAMPO DI MEZZO 2020 CL.75 13° TRE MONTI;8003387010114;14;VINO BIANCO;009;VINI;18,000;2;16,000;2021;5,58500;6,14500;4,19500
000000000252010;VINO CHARLEMAGNE GRAND CRU 2018 CL.75 13° DOMAINE DE VOUGERAIE;3355820080044;14;VINO BIANCO;009;VINI;2,000;0;2,000;2021;175,00500;192,51500;125,00000
000000000252026;VINO SPUMANTE ROSE' BRUT CL.75 12° SILVESTRONI;8011822013835;00120;VINO SPUMANTIZZATO;033;BOLLICINE;34,000;2;32,000;2021;7,18500;7,90500;4,10000
000000000252049;VINO KERNER ARISTOS 2019 CL.75 14,5° EISACKTAL VALLE ISARCO;8013774026000;14;VINO BIANCO;009;VINI;6,000;0;6,000;2021;15,83500;17,42500;11,90000
000000000252083;ROSOLIO DI BERGAMOTTO CL.70 20° ITALICUS;5060742030005;13;LIQUORI;032;DISTILLATI;4,000;0;4,000;2021;31,02500;34,13500;20,68000
000000000252107;WHISKEY BOURBON RUSSELL'S RESERVE 90 PROOF 10Y 45° CL.70;72105900315;9;WHISKY;032;DISTILLATI;6,000;0;6,000;2021;35,66500;39,23500;23,77000
000000000252238;GIN BROCKMANS 40° LT.1 (FRANCOLI) ///;5033931603694;11;GIN;032;DISTILLATI;8,000;0;8,000;2021;50,36500;55,40500;33,57100
000000000252242;RUM JAMAICA HAMPDEN 2016 5 Y CL.70 C/ASTUCCIO;3700597353745;8;RUM;032;DISTILLATI;2,000;0;2,000;2021;101,40500;111,55500;57,94000
000000000252287;VINO MOSCATO D'ASTI LE FRONDE CL.75 FONTANA FREDDA;8000174012597;00118;PROSECCO/SPUMANTE;003;BIBITE;85,000;0;85,000;2021;7,13500;7,85500;4,75100
10746;CHAMPAGNE VEUVE CLICQUOT S.P.B. CL.75 XXXX C/ASTUCCIO ///;3049610009116;00116;CHAMPAGNE;033;BOLLICINE;48,000;0;48,000;2021;37,00500;40,71500;32,00000
1270;COGNAC GRAND MARNIER  CL.70 ///;3018300000252;00111;COGNAC;032;DISTILLATI;32,000;2;30,000;2021;16,96500;18,66500;12,75500
1274;CHARTREUSE VERDE CL. 70;3023480110707;13;LIQUORI;010;AMARI E LIQUORI;10,000;2;8,000;2021;29,53500;32,49500;22,20000
1358;COGNAC MARTELL VS CC.70 ///;321982000085;00111;COGNAC;032;DISTILLATI;8,000;2;6,000;2021;21,70500;23,88500;17,36000
1606;WHISKY GLENKINCHIE 12Y  CL.70;5000281005454;9;WHISKY;032;DISTILLATI;4,000;2;2,000;2021;33,12500;36,44500;24,90000
1606;WHISKY GLENKINCHIE 12Y  CL.70;5000281021935;9;WHISKY;032;DISTILLATI;4,000;2;2,000;2021;33,12500;36,44500;24,90000
1606;WHISKY GLENKINCHIE 12Y  CL.70;5000281021942;9;WHISKY;032;DISTILLATI;4,000;2;2,000;2021;33,12500;36,44500;24,90000
1612;GIN TANQUERAY LT.1 ///;5000291021857;11;GIN;032;DISTILLATI;159,000;2;157,000;2021;18,38500;20,22500;13,82000
1616;WHISKY FOUR ROSES BOURBON LT.1;5000299101209;9;WHISKY;032;DISTILLATI;31,000;2;29,000;2021;17,29500;19,03500;13,00000
1635;WHISKY LAPHROAIG  QUARTER CL.70 ///;5010019640161;9;WHISKY;032;DISTILLATI;4,000;2;2,000;2021;30,63500;33,70500;24,50000
1646;WHISKY ARDBEG 10 Y.O. CL. 70;5010494195286;9;WHISKY;032;DISTILLATI;7,000;2;5,000;2021;40,30500;44,34500;30,30000
1661;WHISKY HIGHLAND PARK CL. 70 18Y;5010314005108;9;WHISKY;032;DISTILLATI;1,000;0;1,000;2021;157,91500;173,71500;105,27000
000000000245269;VINO VERDICCHIO STE' 2020 13° CL.75  S.BARBARA;8003678500027;14;VINO BIANCO;009;VINI;138,000;2;136,000;2021;3,59500;3,96500;2,70000
000000000245284;VINO MARCHE BIANCO TEBALDO IGP 2018 13° CL.75 CIU CIU;8029439000100;14;VINO BIANCO;009;VINI;22,000;2;20,000;2021;4,54500;5,00500;3,41300
000000000245387;LA VALDOTAINE AMARO DENTE DI LEONE LT.1 32,6° (FRANCOLI);8015343204864;10;AMARO;010;AMARI E LIQUORI;8,000;2;6,000;2021;24,91500;27,41500;18,72900
000000000245389;LA VALDOTAINE VODKA EYVA 43° LT.1 (FRANCOLI);XXXXXX;7;VODKA;032;DISTILLATI;24,000;0;24,000;2021;34,64500;38,11500;23,09500
000000000245439;BIRRA BREWDOG PUNK IPA CL.33 5,6°;05060154910278;18;BIRRA SPECIALE/ARTIGIANALE;014;BIRRE;337,000;2;335,000;2021;2,44500;2,69500;1,62500
000000000245439;BIRRA BREWDOG PUNK IPA CL.33 5,6°;5060154910018;18;BIRRA SPECIALE/ARTIGIANALE;014;BIRRE;337,000;2;335,000;2021;2,44500;2,69500;1,62500
000000000245440;VODKA WIBOROWA EXQUISITE CL.70 40°///;5900685000188;7;VODKA;032;DISTILLATI;5,000;2;3,000;2021;22,25500;24,48500;14,83000
000000000245484;VODKA ABSOLUT PERA LT. 0,70 ///;7312040150700;7;VODKA;032;DISTILLATI;4,000;2;2,000;2021;9,76500;12,12500;7,34000
000000000245506;CHAMPAGNE BILLECART-SALMON ROSE' CL.75 12° XXX;3113942234710;00116;CHAMPAGNE;033;BOLLICINE;4,000;0;4,000;2021;52,00500;57,21500;47,00000
000000000245507;BIRRA PEDAVENA SUPERIOR GLUTEN FREE CL.33 CASTELLO;8023400104026;18;BIRRA SPECIALE/ARTIGIANALE;014;BIRRE;292,000;2;290,000;2021;1,62500;1,79500;0,92600
000000000245599;RUM BACARDI GOLD DE ORO CL.100;5010677025812;8;RUM;032;DISTILLATI;14,000;2;12,000;2021;13,17500;14,49500;9,90000
000000000245634;LIQUORE BITTER EXTRA STRONG ROGER 25° CL.70 ///;8011701089890;13;LIQUORI;010;AMARI E LIQUORI;10,000;2;8,000;2021;23,46500;25,81500;15,64000
000000000245637;VINO BARBERA FRIZZANTE DEL MONFERRATO 14° CL.75 2020 LA MONELLA BRAIDA;8024384022603;15;VINO ROSSO;009;VINI;11,000;2;9,000;2021;8,25500;9,08500;6,20000
000000000245637;VINO BARBERA FRIZZANTE DEL MONFERRATO 14° CL.75 2020 LA MONELLA BRAIDA;8024384025390;15;VINO ROSSO;009;VINI;11,000;2;9,000;2021;8,25500;9,08500;6,20000
000000000245638;BRICCO DELL'UCCELLONE LT.1,5 C/CASSETTA DI LEGNO;8024384021217;15;VINO ROSSO;009;VINI;1,000;0;1,000;2021;99,04500;108,95500;61,90000
000000000245764;GIN DEL PROFESSORE MONSIEUR JERRY THOMAS 43,7° CL.70 ///;8011701089449;11;GIN;032;DISTILLATI;8,000;2;6,000;2021;38,16500;41,98500;25,43700
000000000245853;RUM CARONI 23 YO 57,18° CL.70 XXXXX;;8;RUM;032;DISTILLATI;2,000;2;0,000;2021;380,00500;418,01500;147,09000
000000000245854;VINO ROSSO DI RUSCIO LT.3 PET;8059617330033;15;VINO ROSSO;009;VINI;25,000;2;23,000;2021;5,09500;5,60500;2,91000
000000000245919;BIRRA TONGERLO BROWN NOX CL.33 HAACHT ///;5410971025622;18;BIRRA SPECIALE/ARTIGIANALE;014;BIRRE;259,000;2;257,000;2021;1,79500;1,98500;1,02000
000000000245920;BIRRA TONGERLO PRIOR CL.33 HAACHT ///;54085022;18;BIRRA SPECIALE/ARTIGIANALE;014;BIRRE;390,000;2;388,000;2021;2,18500;2,40500;1,24700
000000000245923;BIRRA SUPER 8 IPA CL.33 HAACHT  ///;5410971026261;18;BIRRA SPECIALE/ARTIGIANALE;014;BIRRE;840,000;2;838,000;2021;1,92500;2,12500;1,09600
000000000245923;BIRRA SUPER 8 IPA CL.33 HAACHT  ///;5410971230262;18;BIRRA SPECIALE/ARTIGIANALE;014;BIRRE;840,000;2;838,000;2021;1,92500;2,12500;1,09600
000000000246089;VINO BARBERA D'ALBA 13,5° CL.75 FORTEMASSO /// VINTRADING;8033254937299;15;VINO ROSSO;009;VINI;1,000;2;-1,000;2021;11,81500;13,00500;7,87500
000000000246092;VINO VERMENTINO DOC 2019 DI SARDEGNA 13°  CL.75 NURAGHE CRABIONI ///;8055731300013;14;VINO BIANCO;009;VINI;12,000;2;10,000;2021;7,74500;8,52500;4,42200
000000000246093;VINO CANNONAU DOC 2018 DI SARDEGNA 14,5°  CL.75 NURAGHE CRABIONI ///;8055731300075;15;VINO ROSSO;009;VINI;52,000;2;50,000;2021;8,66500;9,53500;4,95000
000000000246096;VINO MORELLINO DI SCANSANO 2018 MARTETO 14° CL.75 BRUNI ///;8000255585163;15;VINO ROSSO;009;VINI;26,000;2;24,000;2021;7,39500;8,14500;4,22100
000000000246099;VINO CUSTOZA 2019 SUPERIORE CA' DEL MAGRO CL.75 MONTE DEL FRA' ///;8032589500048;14;VINO BIANCO;009;VINI;69,000;2;67,000;2021;7,84500;8,63500;5,22600
000000000246101;VINO AMARONE VALPOLICELLA 2015 CLASSICO DOCG CL.75 15.5°  MONTE DEL FRA' ///;8032589500130;15;VINO ROSSO;009;VINI;36,000;2;34,000;2021;22,41500;24,66500;14,94100
000000000246102;VINO FRIULANO CL.75 VALENTINO BUTUSSI ///;8033488581107;14;VINO BIANCO;009;VINI;16,000;2;14,000;2021;8,12500;8,94500;4,64000
000000000246104;VINO RIBOLLA GIALLA CL.75 13° VALENTINO BUTUSSI ///;8033488581404;14;VINO BIANCO;009;VINI;1,000;2;-1,000;2021;8,54500;9,40500;4,88000
000000000246106;VINO MERLOT CL.75 15° VALENTINO BUTUSSI ///;8033488581909;15;VINO ROSSO;009;VINI;10,000;2;8,000;2021;8,68500;9,55500;4,96000
000000000246113;CHAMPAGNE ESTERLING ECLAT BRUT BLANC DE BLANC CL.75 12° /// (COLONIALE);3297110015131;00116;CHAMPAGNE;033;BOLLICINE;8,000;0;8,000;2021;30,80500;33,89500;17,60000
000000000246117;ORO ROSSO TRENTO DOC DOSAGGIO ZERO CEMBRA CL.75 12,5° ///;8006031082208;00117;TRENTO DOC;033;BOLLICINE;140,000;0;140,000;2021;15,12500;16,64500;8,64000
000000000246122;VINO NEGROAMARO IGP SALENTO 2018 CANONICO CL.75 12,5° DUE PALME ///;8020685007356;15;VINO ROSSO;009;VINI;65,000;2;63,000;2021;5,08500;5,59500;2,90000
000000000246124;VINO PRIMITIVO DI MANDURIA 2017 DOP SANGAETANO CL.75 14% DUE PALME ///;8020685008391;15;VINO ROSSO;009;VINI;56,000;2;54,000;2021;6,30500;6,94500;3,60000
000000000246125;WHISKY NIKKA TAKETSURU NO AGE 43° CL.70 VATTED MALT;3700597302293;9;WHISKY;032;DISTILLATI;4,000;2;2,000;2021;60,11500;66,13500;40,07000
000000000246126;WHISKY NIKKA FROM THE BARREL 51,4° CL.50 BLEND;XXXXXX;9;WHISKY;032;DISTILLATI;0,000;2;-2,000;2021;43,52500;47,88500;29,01000
000000000246131;WHISKY CAOL ILA 2008 46° SIGNATORY UNCHILLFILTERED ///;5021944093571;9;WHISKY;032;DISTILLATI;1,000;2;-1,000;2021;67,47500;74,22500;44,98000
000000000246271;FERRARI PERLE' ZERO C/ASTUCCIO CL.75 ///;8007355012926;00117;TRENTO DOC;033;BOLLICINE;11,000;0;11,000;2021;41,90500;46,10500;29,92500
000000000246303;GRAPPA BERTA TRE SOLI 43° CL.70 C/ASTUCCIO ///;XXXXXX;5;GRAPPA;032;DISTILLATI;2,000;2;0,000;2021;85,74500;94,32500;57,16000
000000000246305;GRAPPA BERTA VILLA PRATO CL.100 40° ///;8033028700456;5;GRAPPA;032;DISTILLATI;10,000;0;10,000;2021;24,56500;27,02500;16,37000
000000000246307;GRAPPA BERTA SOLOPERGIAN 2007 CL.70 43° C/ASTUCCIO ///;XXXXXX;5;GRAPPA;032;DISTILLATI;1,000;0;1,000;2021;97,49500;107,24500;64,99500
000000000246309;GRAPPA BERTA ELISI CL.300 43° C/CASSETTA ///;XXXXXX;5;GRAPPA;032;DISTILLATI;1,000;0;1,000;2021;145,64500;160,21500;97,09000
000000000246318;GRAPPA RISERVA DEL PIEMONTE 3 ED.700 ML 41,5° FRANCOLI C/CASS.ORIGINE DIAGONALE ///;XXXXXX;5;GRAPPA;032;DISTILLATI;1,000;2;-1,000;2021;51,71500;56,89500;34,47000
000000000246324;COGNAC HARDY NOCES D'ARGENT 70 CL 40° FRANCOLI;3104051155102;00111;COGNAC;032;DISTILLATI;1,000;0;1,000;2021;178,65500;196,52500;119,10000
000000000246352;VINO ROSSO PICENO SUPERIORE BRECCIAROLO DOC CL.150 VELENOSI;XXXXXX;15;VINO ROSSO;009;VINI;9,000;2;7,000;2021;9,90000;10,80000;6,84000
000000000246354;WHISKY LAGAVULIN THE D. E. BATCH LGV.4/508 2003 DOUBLE MATURED 2019 CL.70 43°;5000281049502;9;WHISKY;032;DISTILLATI;1,000;0;1,000;2021;83,00500;91,31500;55,33000
000000000246357;WHISKY TALISKER SINGLE MALT 57° NORTH CL.70;5000281024332;9;WHISKY;032;DISTILLATI;0,000;0;0,000;2021;88,35500;97,19500;58,90000
000000000246458;VINO METODO CLASSICO ABRUZZO DOC CL.75 LEGONZIANO;8032222004933;00118;PROSECCO/SPUMANTE;033;BOLLICINE;2,000;2;0,000;2021;12,25500;13,48500;7,00000
000000000246488;RUM DIPLOMATICO RESERVA EXCLUSIVA CL.70 40° + 2 BICCHIERI;7594003626341;8;RUM;032;DISTILLATI;0,000;0;0,000;2021;50,06500;55,07500;33,37000
000000000246505;FEE BROTHERS 1864 CHERRY BITTERS 150 ML. ///;791863140667;00115;BITTER AROMATIZZANTI;013;APERITIVI;1,000;2;-1,000;2021;23,67500;26,04500;15,78000
000000000246571;AMARO AVERNA RISERVA DON SALVATORE LT. 0,70 ///;8000400203416;10;AMARO;010;AMARI E LIQUORI;13,000;2;11,000;2021;17,12500;18,84500;12,87500
000000000246639;GIN BIG GINO 57 40° LT.1;8005873000050;11;GIN;032;DISTILLATI;3,000;0;3,000;2021;22,35500;24,59500;14,90000
000000000246721;OLD SAILOR COFFEE 27° CL.70;8058340840017;13;LIQUORI;010;AMARI E LIQUORI;8,000;2;6,000;2021;27,32500;30,06500;18,21000
000000000246729;GIN GORDON'S PREMIUM PINK CL.70;5000289929417;11;GIN;032;DISTILLATI;8,000;2;6,000;2021;13,29500;14,62500;8,86000
000000000246889;VINO ROSSO PICENO SUP.  SOLESTA' 2018 DOC CL.75 14.5° VELENOSI ///;802512700087;15;VINO ROSSO;009;VINI;25,000;2;23,000;2021;8,81500;9,70500;6,62400
000000000247065;GIN DRY GINARTE 43,5° CL.70;8003405008789;11;GIN;032;DISTILLATI;6,000;2;4,000;2021;35,58500;39,14500;23,72000
000000000247116;BIRRA LINDEMANS GUEUZE CUVEE RENE CL.375 BREWRISE;5411223100999;18;BIRRA SPECIALE/ARTIGIANALE;014;BIRRE;17,000;2;15,000;2021;3,75500;4,13500;2,50000
000000000247119;BIRRA LINDEMANS CASSIS CL.25 BREWRISE;5411223100555;18;BIRRA SPECIALE/ARTIGIANALE;014;BIRRE;4,000;2;2,000;2021;2,13500;2,35500;1,41700
000000000247159;BIRRA VIEILLE VILLE CL.33 DUCATO;8033695262707;18;BIRRA SPECIALE/ARTIGIANALE;014;BIRRE;16,000;2;14,000;2021;4,07500;4,48500;2,32800
000000000247163;BIRRA WHITE RIOT CL.33 DUCATO;8033695261823;18;BIRRA SPECIALE/ARTIGIANALE;014;BIRRE;12,000;2;10,000;2021;2,44500;2,69500;1,39600
000000000247188;VINO ETNA ROSSO DOC SUL VULCANO 2017 CL.75 13.5° DONNA FUGATA;8000852006542;15;VINO ROSSO;009;VINI;10,000;2;8,000;2021;15,13500;16,65500;11,37500
000000000247202;BIRRA FREERIDE IPA CL.33 DUCATO;8033695261823;18;BIRRA SPECIALE/ARTIGIANALE;014;BIRRE;30,000;2;28,000;2021;2,69500;2,97500;1,53500
000000000247243;PROSECCO CINZANO DOC CL.75;8000020005285;00118;PROSECCO/SPUMANTE;033;BOLLICINE;8,000;2;6,000;2021;5,93500;6,53500;4,46100
000000000247304;GIN GRIFU OLD 42° CL.70;8005765968857;11;GIN;032;DISTILLATI;5,000;2;3,000;2021;29,43500;32,38500;19,62200
000000000247315;GIN GILPIN'S LONDON DRY 47° CL.70;5060284190007;11;GIN;032;DISTILLATI;4,000;2;2,000;2021;42,00500;46,21500;28,00000
000000000247320;WILD TURKEY 81 PROOF LT.1///;8000040500371;9;WHISKY;032;DISTILLATI;14,000;2;12,000;2021;27,57500;30,33500;18,38100
000000000247605;GRAPPA BERTA ROCCANIVO CL.70 43° S/ASTUCCIO ///;XXXXXX;5;GRAPPA;032;DISTILLATI;3,000;0;3,000;2021;78,24500;86,07500;52,16000
000000000247607;BERTA AMARO D'ERBE IL 28 DI VIA SAN NICOLAO CL.70 C/ASTUCCIO;8033028701750;10;AMARO;010;AMARI E LIQUORI;4,000;2;2,000;2021;23,31500;25,65500;15,54000
000000000247623;VODKA CRYSTAL HEAD CL.70 FRANCOLI CONFEZIONE + 4 BICCHIERI;62704041163;7;VODKA;032;DISTILLATI;4,000;0;4,000;2021;75,00500;82,51500;50,00000
000000000247650;GIN MALFY AROMATIC DRY ROSA CL.70 41°;853222006394;11;GIN;032;DISTILLATI;46,000;2;44,000;2021;27,50500;30,26500;19,64000
000000000247772;VINO SPIAVENTO CHARDONNAY IGP PUGLIA 13° CL.75 COPPADORO;8054392880117;14;VINO BIANCO;009;VINI;5,000;2;3,000;2021;4,40500;4,85500;1,95000
000000000247800;GIN COLLESI BARREL RESERVE 42,8° CL.70;8032958880337;11;GIN;032;DISTILLATI;2,000;0;2,000;2021;30,33500;33,37500;20,22000
000000000247864;VINO CABERNET FRANC CL.75 PITARS ///;8032927221086;15;VINO ROSSO;009;VINI;30,000;2;28,000;2021;5,69500;6,27500;3,25000
000000000247879;BIRRA ANDECHS SPEZIAL HELL LT. 0,50;020401302404021;18;BIRRA SPECIALE/ARTIGIANALE;014;BIRRE;134,000;2;132,000;2021;2,32500;2,56500;1,54600
000000000247931;VINO NERO DI TROIA 2016 IGP CINQUEVIE PUGLIA 13,5° CL.75 COPPADORO;8054392880193;15;VINO ROSSO;009;VINI;100,000;2;98,000;2021;4,40500;4,85500;1,95000
000000000248104;BIRRA LINDEMANS KRIEK CUVEE RENE CL.375 BREWRISE;5411223010557;18;BIRRA SPECIALE/ARTIGIANALE;014;BIRRE;0,000;2;-2,000;2021;4,06500;4,47500;2,70800
000000000248118;RUM KIRK & SWEENEY 18 Y 40° CL.70;85644200509;8;RUM;032;DISTILLATI;8,000;0;8,000;2021;48,68500;53,55500;32,45000
000000000248124;GIN TANQUERAY FLOR DE SEVILLA 41,3° CL.70 ///;5000291023462;11;GIN;032;DISTILLATI;12,000;0;12,000;2021;22,18500;24,40500;14,78800
000000000248133;GRAPPA BARRIQUE BAROCCA CL.70 40° LUCANO;8005240900617;5;GRAPPA;032;DISTILLATI;11,000;0;11,000;2021;14,13500;15,55500;9,42200
000000000248208;VINO TERTULIA CERASUOLO D'ABRUZZO DOC 2019 CL.75 12.5° SAVINI;8024526000490;97;VINO ROSATO;009;VINI;172,000;2;170,000;2021;3,22500;3,55500;1,84000
000000000248281;VINO UMBRIA ROSSO IGT ROSSO DEI MONTI 2016 CL.75 NAPOLINI ///;8024767100058;15;VINO ROSSO;009;VINI;12,000;2;10,000;2021;3,45500;3,80500;2,30000
000000000248290;VINO VERMENTINO DOC SARDEGNA 2018 CL.75 13.5° LINTORI CAPICHERA;8032568670113;14;VINO BIANCO;009;VINI;1,000;2;-1,000;2021;12,64500;13,91500;9,50000
000000000248295;VINO ISIDE BIANCO BIO IGP PUGLIA IGP CL.75 12° COPPADORO;8054392880605;14;VINO BIANCO;009;VINI;51,000;2;49,000;2021;7,00500;7,71500;4,00000
000000000248310;BIRRA FLYNG DUTCHMAN WITCHING BITCHING FUNNY BUNNY SPRING ALE CL.33 TFD BREWRISE;6430060520912;18;BIRRA SPECIALE/ARTIGIANALE;014;BIRRE;1,000;2;-1,000;2021;3,06500;3,37500;2,04200
000000000248359;WHISKY MACALLAN 18 Y TRIPLE CASK C.70 C/ASTUCCIO;5010314049409;9;WHISKY;032;DISTILLATI;1,000;0;1,000;2021;292,31500;321,55500;194,87000
000000000248366;MARTINI FIERO LT.1 ///;7630040401357;3;APERITIVO ALCOLICO;013;APERITIVI;11,000;2;9,000;2021;9,32500;10,26500;7,00400
000000000248392;VECCHIA ROMAGNA E.N. CL. 150;80195597;13;LIQUORI;010;AMARI E LIQUORI;-3,000;2;-5,000;2021;22,00500;24,21500;16,54100
000000000248410;VINO SAUVIGNON CL.75 LIVIO FELLUGA;8030421004778;14;VINO BIANCO;009;VINI;15,000;2;13,000;2021;14,63500;16,10500;11,00000
000000000248439;SAMBUCA ANNIVERSARIO LUCANO LT.1;8005240972911;13;LIQUORI;010;AMARI E LIQUORI;17,000;0;17,000;2021;11,71500;12,89500;8,80200
000000000248511;CAMPARI BITTER CASK TALES 25° LT.1;8000040010962;3;APERITIVO ALCOLICO;013;APERITIVI;4,000;0;4,000;2021;55,64500;61,21500;37,09400
000000000248524;VINO CALAFURIA SALENTO CL.150 TORMARESCA;8026530001494;97;VINO ROSATO;009;VINI;6,000;2;4,000;2021;17,84500;19,63500;13,41000
